user_id,screen_name,is_bot,account_age,is_blue_verified,is_verified,profile_description_sentiment,following_count,followers_count,following_to_followers,is_possibly_sensitive,is_default_profile_image,is_profile_banner,is_profile_image_valid,tweet_freq,parsed_owned_tweets_count,parsed_owned_text_tweets_count,parsed_retweets_count,likes_freq,media_freq,followers_freq,following_freq,replies_to_owned,quotes_to_owned,retweets_to_owned,avg_urls,avg_hashtags,identical_tweet_freq,avg_tweet_sentiment,avg_replies_per_follower,avg_likes_per_follower,avg_retweets_per_follower
2921127547,ihdeutsch,0,3648,0,0,0.0,645,5476,0.118,0,0,1,1,0.325,62,62,63,0.596,0.023,1.501,0.177,0.0,0.629,1.016,0.194,0.161,0.0,0.665,0.165,6.4,0.851
26017173,shai_machnes,1,5732,1,0,0.0,795,773,1.028,0,0,0,0,1.608,11,11,114,0.005,0.082,0.135,0.139,0.0,0.182,10.364,0.364,0.0,0.0,0.234,0.588,3.411,0.353
837985644177666048,Quantum_Assoc,0,2830,0,0,0.734,216,657,0.329,0,0,1,0,1.404,125,125,0,0.005,0.018,0.232,0.076,0.0,0.0,0.0,1.472,1.304,0.0,0.106,0.0,0.158,0.11
985112612,QETLabsBristol,1,4382,0,0,0.0,164,2371,0.069,0,0,1,0,0.749,47,47,78,0.032,0.165,0.541,0.037,0.106,0.064,1.66,0.234,0.255,0.0,0.466,0.126,1.265,0.233
25734277,JamesGleick,0,5734,0,0,0.0,224,41432,0.005,0,0,1,0,6.93,58,58,67,0.751,0.256,7.226,0.039,0.0,0.603,1.155,0.121,0.086,0.0,-0.12,0.123,1.792,0.419
2895845137,IQIM_Caltech,1,3674,0,0,,137,4951,0.028,0,0,1,0,0.412,18,18,107,0.062,0.083,1.348,0.037,0.0,0.333,5.944,0.611,0.167,0.0,0.253,0.123,2.558,0.449
841709695,DavidDeutschOxf,0,4453,1,0,0.0,67,137359,0.0,0,0,1,0,6.011,19,19,106,0.409,0.146,30.846,0.015,0.0,0.842,5.579,0.105,0.0,0.0,-0.292,0.022,0.699,0.061
4186424892,quantom_info,1,3310,0,0,0.0,164,298,0.55,0,0,0,1,0.004,3,3,5,0.002,0.0,0.09,0.05,0.0,0.0,1.667,0.667,1.0,0.0,0.0,0.0,8.949,1.119
294188323,wjzeng,0,4958,1,0,0.934,727,4317,0.168,0,0,1,0,0.475,75,75,50,0.259,0.052,0.871,0.147,0.013,0.667,0.667,0.533,0.027,0.001,0.561,0.3,3.963,0.661
2987195231,QuantIC_QTHub,1,3604,0,0,0.628,582,2832,0.206,0,0,1,0,0.7,52,52,73,0.155,0.266,0.786,0.161,0.0,0.327,1.404,0.212,0.423,0.0,0.737,0.088,3.782,0.801
826084656835600385,Yale_QI,0,2862,0,0,0.0,1361,14350,0.095,0,0,1,0,1.052,89,89,36,0.617,0.448,5.014,0.476,0.0,0.034,0.404,0.64,0.034,0.0,0.392,0.02,1.384,0.179
2850981625,Jim_in_Oregon,1,3705,0,0,,180,958,0.188,0,0,0,0,0.248,89,89,36,0.21,0.011,0.259,0.049,0.0,0.652,0.404,0.157,0.022,0.0,0.492,0.41,9.125,0.973
46261266,chrisschnabel,0,5653,0,0,0.0,903,933,0.968,0,0,1,1,0.136,65,65,60,0.094,0.016,0.165,0.16,0.0,0.338,0.923,0.677,0.662,0.0,0.495,0.264,8.739,2.473
2584449696,csferrie,1,3814,0,0,0.0,79,9103,0.009,0,0,1,0,0.021,28,28,20,0.068,0.007,2.387,0.021,0.0,0.071,0.714,0.286,0.036,0.0,0.002,0.098,1.012,0.075
3807567201,RealQIP2017,0,3352,0,0,0.0,47,285,0.165,0,0,0,0,0.055,79,79,46,0.056,0.0,0.085,0.014,0.025,0.19,0.582,0.165,0.544,0.0,0.031,0.933,8.306,0.888
1225228084393074688,AmyAllenMusic,1,1761,0,0,,7,792,0.009,0,0,1,0,0.057,41,41,26,0.546,0.019,0.45,0.004,0.0,0.049,0.634,0.537,0.341,0.0,0.537,1.879,29.595,3.634
146894920,parislees,0,5307,0,0,0.0,2915,74772,0.039,0,0,1,0,3.551,15,15,110,10.539,0.234,14.089,0.549,0.0,0.6,7.333,0.0,0.0,0.0,-0.131,0.128,49.869,2.478
766657266812608516,RoichDaniel,1,3026,0,0,,83,113,0.735,0,0,0,1,0.032,9,9,86,0.004,0.0,0.037,0.027,0.0,1.0,9.556,0.0,0.0,0.0,0.875,1.967,10.816,1.967
1125594354515529728,wenlong_huang,0,2036,1,0,0.0,1024,3265,0.314,0,0,1,0,0.209,14,14,111,0.497,0.011,1.604,0.503,0.071,0.786,7.929,0.071,0.0,0.0,0.558,0.897,22.14,3.807
1338002725813035008,coqui_ai,1,1450,0,0,0.8,142,6173,0.023,0,0,1,0,0.876,29,29,96,0.345,0.168,4.257,0.098,0.0,0.483,3.31,0.621,0.069,0.0,0.27,0.201,2.793,0.531
229005889,Abebab,0,5095,0,0,0.0,1931,53834,0.036,0,0,1,0,15.95,29,29,96,1.292,1.055,10.566,0.379,0.0,0.586,3.31,0.069,0.034,0.0,-0.157,0.023,4.216,1.217
4249537197,chriswolfvision,1,3298,0,0,0.0,1047,7859,0.133,0,0,1,1,1.763,94,94,31,0.836,0.285,2.383,0.317,0.0,0.287,0.33,0.16,0.117,0.0,0.081,0.213,3.731,0.337
4844354055,psuraj28,0,3234,1,0,0.498,62,5453,0.011,0,0,1,0,0.405,19,19,106,0.236,0.026,1.686,0.019,0.053,0.211,5.579,0.421,0.263,0.0,0.385,0.367,7.355,1.457
906617293928587269,junxian_he,1,2640,0,0,0.0,518,954,0.543,1,0,0,0,0.041,30,30,51,0.356,0.002,0.361,0.196,0.1,0.667,1.7,0.533,0.167,0.0,0.592,0.769,32.879,4.053
145057047,minimaxir,0,5312,0,0,0.0,456,19297,0.024,0,0,1,0,5.384,78,78,47,0.27,0.741,3.633,0.086,0.013,0.346,0.603,0.115,0.0,0.0,-0.25,0.072,0.951,0.073
243126428,jmin__cho,1,5059,1,0,0.0,939,1770,0.531,0,0,0,0,0.169,14,14,111,0.223,0.023,0.35,0.186,0.0,0.786,7.929,0.786,0.5,0.0,0.71,0.686,45.44,12.107
435945593,devdef,0,4737,0,0,0.0,1299,7472,0.174,0,0,1,0,0.49,124,124,1,0.174,0.135,1.577,0.274,0.0,0.669,0.008,0.04,0.218,0.0,0.121,0.098,0.89,0.074
3233043343,Yaqing_Wang,1,3471,0,0,0.0,754,691,1.091,0,0,0,0,0.012,10,10,18,0.044,0.0,0.199,0.217,0.1,0.6,1.8,0.6,0.7,0.0,0.372,0.579,22.287,3.329
2271733431,tonypengcomms,0,3979,0,0,0.0,2172,1607,1.352,0,0,1,0,1.109,40,40,85,0.013,0.236,0.404,0.546,0.0,0.425,2.125,0.4,0.05,0.0,0.473,0.156,0.778,0.078
2602560853,cihangxie,1,3804,1,0,0.0,805,2425,0.332,0,0,1,0,0.165,33,33,92,0.284,0.023,0.637,0.212,0.0,0.545,2.788,0.485,0.303,0.0,0.632,0.45,13.521,2.287
39470345,MasterScrat,0,5683,1,0,0.0,5803,2538,2.286,0,0,1,0,0.769,40,40,85,0.017,0.055,0.447,1.021,0.0,0.275,2.125,0.025,0.0,0.0,-0.001,0.276,0.955,0.049
803882049484398592,_ty274,1,2924,0,0,0.0,60,563,0.107,0,0,1,0,0.318,39,39,86,0.246,0.007,0.193,0.021,0.0,0.333,2.205,0.692,0.077,0.0,0.235,1.184,32.7,6.695
121516577,jmhessel,0,5381,0,0,0.0,919,3432,0.268,0,0,1,0,0.412,38,38,87,0.337,0.042,0.638,0.171,0.026,0.316,2.289,0.211,0.026,0.0,0.429,0.751,13.886,0.736
1018160781014323205,omgroth,1,2332,0,0,0.0,472,1702,0.277,0,0,1,0,0.185,66,66,59,0.542,0.018,0.73,0.202,0.0,0.803,0.894,0.076,0.379,0.001,0.757,0.525,11.243,0.961
912863289528475648,lcastricato,0,2623,1,0,0.0,484,3676,0.132,0,0,1,0,2.892,39,39,86,0.221,0.161,1.401,0.185,0.0,0.359,2.205,0.231,0.026,0.0,0.307,0.321,4.046,0.432
133413799,DmytroOk,1,5344,0,0,0.0,183,186,0.984,0,0,1,0,0.004,3,3,11,0.003,0.0,0.035,0.034,0.0,0.333,3.667,0.0,0.333,0.0,0.099,0.0,25.09,5.376
2874803443,Hu_Hsu,0,3692,0,0,0.0,589,516,1.141,0,0,1,0,0.039,43,43,82,0.06,0.001,0.14,0.16,0.0,0.442,1.907,0.442,0.465,0.0,0.283,0.18,9.96,1.442
1437090576181116928,BridgeLinxTech,1,1176,0,0,0.0,41,229,0.179,0,0,1,0,0.048,18,18,27,0.066,0.002,0.195,0.035,0.0,0.556,1.5,0.389,0.0,0.0,0.543,0.728,18.923,1.456
1393266045121662977,BadourAlBahar,0,1297,0,0,0.0,68,277,0.245,0,0,1,0,0.09,13,13,91,0.274,0.002,0.214,0.052,0.0,0.923,7.0,0.385,0.0,0.0,0.637,5.832,98.584,10.553
1073704329528438785,Aleph__Alpha,1,2179,1,0,0.0,1,7740,0.0,0,0,1,0,0.216,78,78,47,0.759,0.084,3.552,0.0,0.026,0.244,0.603,0.872,1.949,0.001,0.503,0.179,2.74,0.618
15319103,cmschroed,0,5994,1,0,0.832,1722,13196,0.13,0,0,1,0,9.411,52,52,73,0.036,0.307,2.202,0.287,0.0,0.5,1.404,0.308,0.077,0.0,0.534,0.023,0.31,0.048
1166332664569368576,AI21Labs,1,1924,1,0,0.578,96,7416,0.013,0,0,1,0,0.167,76,76,49,2.209,0.048,3.854,0.05,0.066,0.132,0.645,0.618,0.855,0.0,0.676,0.263,7.541,1.554
1020920111476236288,HaggaiMaron,0,2325,0,0,0.0,266,2082,0.128,0,0,1,0,0.228,8,8,117,0.464,0.006,0.895,0.114,0.0,0.75,14.625,0.375,0.0,0.0,0.923,1.081,64.721,11.047
1354664537060827136,mezli_med,1,1404,0,0,0.0,43,102,0.422,0,0,1,0,0.107,120,120,5,0.032,0.093,0.073,0.031,0.0,0.0,0.042,0.083,2.133,0.0,0.689,0.327,3.676,0.735
2796481666,deepgenomics,0,3715,0,0,0.0,194,5077,0.038,0,0,1,0,0.064,97,97,28,0.433,0.022,1.367,0.052,0.01,0.052,0.289,0.515,2.608,0.0,0.608,0.055,3.265,0.879
906203226,AmplifyPartners,1,4420,1,0,0.0,209,6458,0.032,0,0,1,0,0.626,19,19,106,0.034,0.023,1.461,0.047,0.0,0.421,5.579,0.579,0.053,0.0,0.616,0.049,1.239,0.196
19304217,vboykis,0,5793,0,0,0.0,1122,55239,0.02,0,0,1,0,6.484,68,68,57,3.172,0.71,9.535,0.194,0.0,0.176,0.838,0.132,0.0,0.0,0.146,0.177,4.892,0.38
1070393974077177856,BoneAmputee,1,2188,0,0,0.0,241,668,0.361,0,0,1,0,0.018,17,17,12,0.262,0.005,0.305,0.11,0.059,0.471,0.706,0.235,0.353,0.003,0.727,1.937,50.458,6.516
1285209259701989377,spandan_madan,0,1596,0,0,0.0,509,816,0.624,0,0,0,0,0.457,54,54,71,2.399,0.014,0.511,0.319,0.0,0.667,1.315,0.037,0.111,0.0,0.105,1.634,86.896,4.743
48125186,babaeizadeh,1,5646,0,0,0.0,286,610,0.469,0,0,0,0,0.216,38,38,87,0.112,0.009,0.108,0.051,0.0,0.184,2.289,0.211,0.579,0.0,0.086,1.381,27.179,4.487
1339700905600544769,RinonGal,0,1445,0,0,,92,1324,0.069,0,0,0,0,0.14,20,20,73,3.2,0.025,0.916,0.064,0.0,0.3,3.65,0.55,0.2,0.001,0.56,5.438,174.622,32.553
204599207,forrestercole,1,5158,0,0,0.504,139,235,0.591,0,0,0,0,0.02,36,36,22,0.075,0.003,0.046,0.027,0.0,0.083,0.611,0.389,0.194,0.001,0.12,2.482,45.626,9.811
1154294202,DuenezGuzman,0,4317,0,0,0.0,485,426,1.138,0,0,0,0,0.086,70,70,55,0.042,0.005,0.099,0.112,0.0,0.057,0.786,0.957,0.629,0.0,0.068,0.201,6.137,1.308
1017838080781357057,ASusanoPinto,1,2333,0,0,0.0,79,178,0.444,0,0,1,0,0.007,5,5,11,0.007,0.0,0.076,0.034,0.0,0.8,2.2,0.4,1.0,0.0,0.683,1.124,17.978,1.124
897539622200160256,esiamid,1,2665,0,0,0.0,235,756,0.311,0,0,1,0,0.101,37,37,88,0.541,0.02,0.284,0.088,0.0,0.514,2.378,0.351,0.378,0.0,0.323,1.108,51.516,8.151
309050073,anand_bhattad,0,4933,0,0,0.0,338,2008,0.168,0,0,1,0,0.209,57,57,68,0.763,0.033,0.407,0.069,0.018,0.719,1.193,0.474,0.825,0.0,0.48,0.917,32.869,4.202
3022633752,tianle_cai,0,3577,1,0,0.0,4209,6778,0.621,0,0,1,0,0.125,64,64,61,1.525,0.017,1.895,1.177,0.0,0.656,0.953,0.219,0.0,0.0,0.482,0.493,12.575,1.685
1270400820,TimSalimans,1,4279,0,0,0.0,414,4948,0.084,0,0,1,0,0.028,15,15,27,0.738,0.003,1.156,0.097,0.067,0.467,1.8,0.467,0.2,0.001,0.768,0.674,42.563,6.898
497810305,wchan212,0,4669,1,0,0.0,150,1185,0.127,0,0,0,1,0.022,36,36,37,0.148,0.012,0.254,0.032,0.0,0.25,1.028,0.833,0.333,0.0,0.252,1.36,16.151,1.992
499185097,curtisbliu,1,4667,0,0,0.815,53,479,0.111,0,0,0,0,0.01,37,37,9,0.021,0.001,0.103,0.011,0.0,0.0,0.243,0.946,0.838,0.0,0.406,0.056,5.586,1.354
1053497479,spenserskates,0,4352,1,0,0.0,477,5672,0.084,0,0,1,0,0.243,98,98,27,0.563,0.026,1.303,0.11,0.194,0.041,0.276,0.418,0.061,0.005,0.572,0.349,4.411,0.326
1197523485121273859,_basilM,1,1838,0,0,0.0,129,1436,0.09,0,0,0,0,0.109,46,46,47,1.195,0.017,0.781,0.07,0.022,0.717,1.022,0.261,0.022,0.0,0.471,0.787,33.26,2.831
890379031,rikelhood,0,4427,0,0,0.0,1760,2190,0.804,0,0,1,1,0.051,50,50,75,0.613,0.004,0.495,0.398,0.0,0.68,1.5,0.38,0.1,0.0,0.628,0.658,24.776,3.991
862923719022227456,XiangningChen,1,2761,0,0,0.0,427,713,0.599,0,0,0,0,0.02,5,5,23,0.198,0.002,0.258,0.155,0.0,0.4,4.6,0.8,0.0,0.0,0.772,3.086,153.717,23.562
2435,bscholl,0,6711,1,0,0.756,1430,35119,0.041,0,0,1,0,0.829,87,87,38,5.625,0.044,5.233,0.213,0.161,0.402,0.437,0.023,0.023,0.0,0.277,0.777,12.356,0.638
1371526495965831173,noahconst,1,1357,0,0,0.0,117,591,0.198,0,0,1,0,0.017,1,1,17,0.548,0.001,0.436,0.086,0.0,0.0,17.0,1.0,0.0,0.0,0.0,23.689,1257.191,181.049
1319397935923163136,lintingxue,0,1501,0,0,,36,103,0.35,0,0,0,0,0.001,0,0,1,0.0,0.0,0.069,0.024,0,0,0,0,0,0,0,0,0,0
887617570089693184,naverlabseurope,1,2693,0,0,0.651,203,4734,0.043,0,0,1,0,0.48,74,74,51,0.614,0.201,1.758,0.075,0.041,0.108,0.689,1.081,1.203,0.0,0.32,0.111,4.721,0.993
247785677,mattturck,0,5049,1,0,0.0,2082,108336,0.019,0,0,1,0,3.506,74,74,51,18.289,0.383,21.457,0.412,0.0,0.041,0.689,0.365,0.041,0.0,0.163,0.29,11.518,1.16
2813229562,Kartexxx,1,3709,0,0,0.0,228,317,0.719,0,0,1,0,0.115,114,114,11,0.175,0.018,0.085,0.061,0.035,0.123,0.096,0.175,0.026,0.001,0.113,1.494,17.931,2.269
133764940,ayush29feb,0,5344,0,0,0.0,323,254,1.272,0,0,0,0,0.104,26,26,99,0.004,0.005,0.048,0.06,0.115,0.346,3.808,0.077,0.346,0.0,0.224,1.514,2.877,1.06
138331684,NicholasJBryan,1,5331,0,0,0.0,428,1252,0.342,0,0,1,0,0.014,23,23,18,0.132,0.0,0.235,0.08,0.0,0.913,0.783,0.652,0.522,0.0,0.742,0.521,24.378,2.813
72666587,Hassanhaija,0,5563,0,0,0.697,914,870,1.051,0,0,0,0,0.024,42,42,32,0.713,0.007,0.156,0.164,0.0,0.405,0.762,0.19,0.524,0.0,0.329,3.01,108.593,18.117
126132953,marc_najork,1,5366,0,0,0.0,91,542,0.168,0,0,0,0,0.02,34,34,38,0.039,0.002,0.101,0.017,0.0,0.118,1.118,0.471,0.235,0.0,0.04,0.705,11.396,3.202
1250475209959698432,dara_bahri,0,1691,0,0,0.0,57,721,0.079,0,0,1,0,0.042,15,15,46,0.411,0.002,0.426,0.034,0.0,0.2,3.067,0.533,0.133,0.001,0.505,1.387,64.263,15.904
1326237414025801729,cohere,1,1482,1,0,0.862,4,101115,0.0,0,0,1,0,1.067,106,106,19,4.489,0.337,68.229,0.003,0.028,0.104,0.179,0.689,0.0,0.001,0.649,0.019,0.621,0.113
701764234217189376,JSheltzer,0,3206,0,0,0.0,1924,17229,0.112,0,0,1,0,1.416,110,110,15,16.925,0.291,5.374,0.6,0.0,0.255,0.136,0.318,0.009,0.003,0.235,0.812,28.63,6.012
2409516403,erwincoumans,1,3905,0,0,0.0,158,5275,0.03,0,0,1,1,0.596,43,43,82,0.531,0.099,1.351,0.04,0.0,0.558,1.907,0.674,0.0,0.0,0.702,0.181,9.148,1.38
4858529621,hassanience,0,3230,1,0,0.0,106,166,0.639,0,0,0,0,0.089,32,32,63,0.08,0.006,0.051,0.033,0.0,0.375,1.969,0.156,1.5,0.0,0.185,1.694,48.758,11.295
1249492212,hausman_k,1,4288,1,0,0.0,150,26630,0.006,0,0,1,0,0.316,114,114,11,1.808,0.069,6.21,0.035,0.009,0.518,0.096,0.254,0.026,0.001,0.487,0.123,2.554,0.201
1272951673338691587,AlexRichardCS,0,1629,0,0,0.0,171,641,0.267,0,0,0,0,0.027,24,24,14,1.12,0.008,0.393,0.105,0.0,0.375,0.583,0.833,0.083,0.0,0.698,3.315,118.565,20.801
1290520888585191424,yuvalalaluf,1,1581,0,0,0.0,155,888,0.175,0,0,0,0,0.104,32,32,84,1.185,0.02,0.562,0.098,0.0,0.75,2.625,0.312,0.375,0.0,0.879,3.026,65.949,9.572
981980649975300096,xbpeng4,1,2432,0,0,0.0,34,5071,0.007,0,0,1,0,0.074,22,22,66,4.555,0.008,2.085,0.014,0.0,0.045,3.0,0.682,0.136,0.0,0.52,1.829,99.299,21.477
2484879287,itsbautistam,0,3884,0,0,0.841,217,2796,0.078,0,0,0,0,0.247,25,25,100,0.252,0.011,0.72,0.056,0.0,0.72,4.0,0.32,0.16,0.0,0.811,0.215,14.02,2.175
2825365674,JiamingSuen,0,3724,0,0,,1379,702,1.964,0,0,0,0,0.011,10,10,22,0.358,0.001,0.189,0.37,0.0,0.5,2.2,0.6,0.4,0.004,0.939,4.558,190.028,35.47
1078403408401293312,THassner,1,2166,0,0,0.0,115,539,0.213,0,0,0,0,0.042,37,37,32,0.508,0.003,0.249,0.053,0.0,0.595,0.865,0.27,0.243,0.0,0.641,1.805,55.207,7.772
1561095932,SanghyukChun,0,4171,0,0,0.0,299,753,0.397,0,0,0,0,0.279,26,26,99,0.134,0.018,0.181,0.072,0.038,0.308,3.808,0.615,0.385,0.0,0.372,1.073,28.501,4.035
750560504263929856,a__mousavian,1,3071,0,0,0.53,547,999,0.548,0,0,0,0,0.107,69,69,56,0.345,0.015,0.325,0.178,0.014,0.348,0.812,0.261,0.696,0.0,0.181,0.464,15.392,2.93
1116114127519244290,Gradio,1,2062,1,0,0.83,11,45665,0.0,0,0,1,0,2.374,42,42,83,3.455,0.599,22.146,0.005,0.024,0.119,1.976,0.167,0.0,0.001,0.624,0.06,3.715,0.659
2829968159,justin_salamon,0,3702,0,0,0.0,783,2665,0.294,0,0,1,0,0.241,78,78,47,0.743,0.038,0.72,0.212,0.0,0.449,0.603,0.551,0.769,0.001,0.534,0.452,13.225,1.804
1102729037192089600,songhan_mit,1,2099,0,0,0.0,152,7892,0.019,0,0,1,0,0.094,101,101,24,4.827,0.028,3.76,0.072,0.02,0.465,0.238,0.782,0.099,0.0,0.467,0.183,12.71,1.761
1135408667103117312,lucyrchai,0,2009,0,0,0.0,99,551,0.18,0,0,0,0,0.014,13,13,2,0.561,0.003,0.274,0.049,0.0,0.308,0.154,0.538,0.154,0.0,0.619,3.071,157.336,31.272
874169451356278784,angeloskath,0,2730,0,0,0.725,258,2568,0.1,0,0,1,0,0.097,16,16,109,0.247,0.005,0.941,0.095,0.0,0.812,6.812,0.125,0.062,0.0,0.675,0.779,16.379,2.02
1004904662518992896,ndrewLiu,1,2369,0,0,0.861,72,148,0.486,0,0,1,0,0.006,4,4,4,0.103,0.001,0.062,0.03,0.25,0.0,1.0,1.0,0.0,0.0,0.658,10.135,413.851,91.216
888203246266753024,SergeyTulyakov,0,2691,0,0,0.582,102,1597,0.064,0,0,1,1,0.074,65,65,44,1.539,0.029,0.593,0.038,0.092,0.215,0.677,0.308,0.492,0.001,0.562,0.713,39.902,5.77
1078008646909526016,resembleai,1,2167,0,0,0.651,25,5576,0.004,0,0,1,0,0.206,119,119,6,0.521,0.083,2.573,0.012,0.0,0.042,0.05,0.639,2.639,0.001,0.51,0.145,1.7,0.258
1259878185006698497,clipdropapp,1,1666,1,0,0.839,34,18640,0.002,0,0,1,0,0.22,58,58,67,1.969,0.038,11.188,0.02,0.069,0.121,1.155,0.655,1.845,0.0,0.572,0.276,3.034,0.632
1273252886609383425,SiyuTang3,0,1629,0,0,0.0,511,8188,0.062,0,0,0,0,0.112,60,60,65,2.088,0.014,5.026,0.314,0.017,0.733,1.083,0.45,0.367,0.0,0.698,0.14,6.925,0.796
1670342492,_ChangilKim,1,4128,0,0,,86,190,0.453,0,0,0,0,0.007,11,11,14,0.058,0.0,0.046,0.021,0.0,0.818,1.273,0.818,0.0,0.0,0.288,1.914,113.876,21.053
43324729,simesgreen,0,5666,0,0,0.0,873,4506,0.194,0,0,1,0,0.197,114,114,11,1.053,0.023,0.795,0.154,0.009,0.36,0.096,0.202,0.36,0.0,0.412,0.541,11.616,1.293
1355287783326310402,MZollhoefer,0,1402,0,0,0.0,239,2979,0.08,0,0,1,1,0.076,26,26,75,1.303,0.003,2.125,0.17,0.0,0.615,2.885,0.385,0.0,0.0,0.662,0.452,23.588,2.995
978189226146607104,drewAhudson,1,2443,0,0,0.0,138,484,0.285,0,0,1,1,0.152,3,3,122,0.094,0.002,0.198,0.056,0.0,0.333,40.667,1.333,0.0,0.0,0.973,0.0,157.713,32.369
3439990697,CSProfKGD,1,3386,1,0,0.0,196,56545,0.003,0,0,1,1,9.126,34,34,91,0.249,1.37,16.7,0.058,0.029,0.265,2.676,0.059,0.294,0.0,0.173,0.022,0.438,0.016
960001811359809537,advadnoun,0,2493,0,0,0.0,705,12584,0.056,0,0,1,0,7.361,61,61,64,0.162,1.349,5.048,0.283,0.0,0.18,1.049,0.066,0.0,0.0,-0.153,0.065,0.525,0.026
1159900192298041345,BettyWanJiang,0,1941,1,0,0.0,3035,175817,0.017,0,0,1,0,1.386,22,22,103,159.142,0.13,90.581,1.564,0.0,0.318,4.682,0.0,0.045,0.0,0.383,0.281,79.86,6.85
935430166918070277,FCAI_fi,1,2561,0,0,0.0,385,3964,0.097,0,0,1,0,1.348,45,45,80,0.129,0.104,1.548,0.15,0.0,0.089,1.778,0.711,0.356,0.0,0.108,0.123,1.85,0.779
874887507174981633,ashVaswani,0,2728,1,0,,1718,20957,0.082,0,0,0,0,0.027,8,8,41,1.755,0.002,7.682,0.63,0.0,0.625,5.125,0.5,0.0,0.001,0.808,1.241,28.553,2.064
994250157523914752,benigno_uria,1,2399,0,0,,152,182,0.835,0,0,0,1,0.004,2,2,3,0.085,0.0,0.076,0.063,0.0,0.5,1.5,0.5,1.0,0.0,0.97,10.989,557.692,107.143
464083540,c_richardt,0,4705,0,0,0.0,635,1758,0.361,0,0,1,0,0.336,28,28,97,0.296,0.024,0.374,0.135,0.0,0.464,3.464,0.679,0.357,0.0,0.526,0.67,28.299,4.226
43937022,elishechtman,1,5663,0,0,,94,314,0.299,0,0,0,0,0.012,1,1,66,0.0,0.0,0.055,0.017,0.0,0.0,66.0,0.0,2.0,0.0,0.0,0.0,3.185,0.0
1133399223976845312,GafniGuy,0,2015,0,0,0.0,407,806,0.505,0,0,0,0,0.361,1,1,124,0.001,0.006,0.4,0.202,0.0,1.0,124.0,0.0,0.0,0.0,0.962,0.0,2.481,0.0
4266246314,yaboihanoi,1,3303,0,0,0.0,318,1336,0.238,0,0,1,0,0.068,85,85,40,0.398,0.015,0.404,0.096,0.012,0.388,0.471,0.565,0.129,0.001,0.574,0.59,11.562,1.567
63786611,Adobe,0,5596,0,0,0.953,218,968882,0.0,0,0,1,0,8.203,93,93,32,1.124,2.23,173.138,0.039,0.0,0.194,0.344,0.753,0.871,0.0,0.751,0.043,0.07,0.017
3186985560,ArtFromRachel,1,3497,0,0,0.0,377,32282,0.012,0,0,1,0,0.432,68,68,57,63.863,0.07,9.231,0.108,0.0,0.191,0.838,0.132,0.897,0.0,0.491,0.908,101.736,11.285
2426189960,T_Inglesby,0,3895,0,0,0.0,914,97137,0.009,0,0,1,0,1.355,121,121,4,0.788,0.051,24.939,0.235,0.132,0.157,0.033,0.421,0.107,0.001,0.464,0.038,0.261,0.097
1032547530276564992,ICCV19,1,2293,0,0,0.0,0,2058,0.0,0,0,1,0,0.021,27,27,16,0.542,0.004,0.898,0.0,0.0,0.074,0.593,0.556,2.185,0.001,0.468,0.324,22.352,6.911
837133583558987776,colinraffel,0,2832,0,0,0.0,649,30784,0.021,0,0,1,0,0.559,44,44,81,4.69,0.04,10.87,0.229,0.0,0.273,1.841,0.795,0.136,0.0,0.408,0.256,9.807,1.255
922874170312032256,dadabots,1,2596,1,0,0.0,7846,9456,0.83,0,0,1,0,2.611,79,79,46,0.552,0.33,3.643,3.022,0.127,0.506,0.582,0.127,0.0,0.0,0.275,0.191,1.918,0.171
3874714693,gstsdn,0,3338,1,0,0.938,1640,9835,0.167,0,0,1,0,0.038,17,17,1,0.073,0.006,2.946,0.491,0.647,0.059,0.059,0.059,0.0,0.007,0.201,0.12,1.465,0.197
992153930095251456,DeepLearningAI,1,2404,1,0,0.831,58,249370,0.0,0,0,1,0,1.411,107,107,18,2.827,0.541,103.731,0.024,0.0,0.019,0.168,0.888,0.467,0.0,0.317,0.009,0.255,0.045
3442793834,allen_ai,0,3377,0,0,0.546,369,60720,0.006,0,0,1,0,0.78,90,90,35,1.376,0.115,17.98,0.109,0.0,0.167,0.389,0.678,0.233,0.0,0.599,0.044,0.85,0.189
198565742,ttyharada,1,5173,0,0,0.63,68,964,0.071,0,0,0,0,0.013,59,59,9,0.208,0.0,0.186,0.013,0.0,0.017,0.153,0.271,0.017,0.0,0.067,0.07,18.901,7.279
9058432,mitchellgordon,0,6279,0,0,0.0,419,1357,0.309,0,0,0,0,0.015,8,8,33,0.136,0.0,0.216,0.067,0.0,0.625,4.125,0.375,0.25,0.0,0.729,4.237,78.482,15.383
1270449843778064386,thecized,1,1636,0,0,0.0,7236,9689,0.747,1,0,1,0,17.747,11,11,0,0.061,0.115,5.922,4.423,0.0,0.0,0.0,0.0,0.0,0.036,-0.055,0.019,0.929,0.019
1413728085346816000,mahsa_nrs,0,1241,0,0,0.0,463,493,0.939,0,0,1,0,2.928,121,121,4,1.178,0.364,0.397,0.373,0.025,0.025,0.033,0.0,0.058,0.0,-0.002,2.112,24.508,0.57
1312137383354146816,RyanMZ82,1,1521,0,0,0.0,483,980,0.493,0,0,1,0,2.395,124,124,1,7.334,0.153,0.644,0.318,0.0,0.032,0.008,0.0,0.016,0.0,0.008,6.081,91.796,0.592
